FECHA,ANO,MES,TRM,DIA,NOMBRE_MES,PETROLEO
2019-09-09,2019,9,3361.7,9,Septiembre,57.85
2019-09-10,2019,9,3368.8,10,Septiembre,57.4
2019-09-11,2019,9,3373.75,11,Septiembre,55.75
2019-09-12,2019,9,3372.48,12,Septiembre,55.09
2019-09-13,2019,9,3359.2,13,Septiembre,54.85
2019-09-16,2019,9,3356.15,16,Septiembre,62.9
2019-09-17,2019,9,3364.43,17,Septiembre,59.34
2019-09-18,2019,9,3380.92,18,Septiembre,58.11
2019-09-19,2019,9,3377.79,19,Septiembre,58.13
2019-09-20,2019,9,3377.72,20,Septiembre,58.09
2019-09-23,2019,9,3402.32,23,Septiembre,58.64
2019-09-24,2019,9,3437.78,24,Septiembre,57.29
2019-09-25,2019,9,3438.66,25,Septiembre,56.49
2019-09-26,2019,9,3451.02,26,Septiembre,56.41
2019-09-27,2019,9,3435.71,27,Septiembre,55.91
2019-09-30,2019,9,3462.01,30,Septiembre,54.07
2019-10-01,2019,10,3477.45,1,Octubre,53.62
2019-10-02,2019,10,3491.29,2,Octubre,52.64
2019-10-03,2019,10,3497.34,3,Octubre,52.45
2019-10-04,2019,10,3467.6,4,Octubre,52.81
2019-10-07,2019,10,3430.28,7,Octubre,52.75
2019-10-08,2019,10,3445.76,8,Octubre,52.63
2019-10-09,2019,10,3452.57,9,Octubre,52.59
2019-10-10,2019,10,3454.56,10,Octubre,53.55
2019-10-11,2019,10,3458.42,11,Octubre,54.7
2019-10-14,2019,10,3431.46,14,Octubre,53.59
2019-10-15,2019,10,3431.46,15,Octubre,52.81
2019-10-16,2019,10,3451.33,16,Octubre,53.36
2019-10-17,2019,10,3459.55,17,Octubre,53.93
2019-10-18,2019,10,3465.35,18,Octubre,53.78
2019-10-21,2019,10,3428.63,21,Octubre,53.31
2019-10-22,2019,10,3442.78,22,Octubre,54.16
2019-10-23,2019,10,3430.3,23,Octubre,55.97
2019-10-24,2019,10,3409.29,24,Octubre,56.23
2019-10-25,2019,10,3387.72,25,Octubre,56.66
2019-10-28,2019,10,3395.25,28,Octubre,55.81
2019-10-29,2019,10,3382.19,29,Octubre,55.54
2019-10-30,2019,10,3380.9,30,Octubre,55.06
2019-10-31,2019,10,3389.94,31,Octubre,54.18
2019-11-01,2019,11,3383.29,1,Noviembre,56.2
2019-11-04,2019,11,3339.19,4,Noviembre,56.54
2019-11-05,2019,11,3339.19,5,Noviembre,57.23
2019-11-06,2019,11,3318.47,6,Noviembre,56.35
2019-11-07,2019,11,3319.64,7,Noviembre,57.15
2019-11-08,2019,11,3327.02,8,Noviembre,57.24
2019-11-11,2019,11,3341.01,11,Noviembre,56.86
2019-11-12,2019,11,3341.01,12,Noviembre,56.8
2019-11-13,2019,11,3384.21,13,Noviembre,57.12
2019-11-14,2019,11,3441.89,14,Noviembre,56.77
2019-11-15,2019,11,3452.67,15,Noviembre,57.72
2019-11-18,2019,11,3421.26,18,Noviembre,57.05
2019-11-19,2019,11,3447.74,19,Noviembre,55.21
2019-11-20,2019,11,3434.49,20,Noviembre,57.11
2019-11-21,2019,11,3445.95,21,Noviembre,58.58
2019-11-22,2019,11,3440.66,22,Noviembre,57.77
2019-11-25,2019,11,3410.77,25,Noviembre,58.01
2019-11-26,2019,11,3433.94,26,Noviembre,58.41
2019-11-27,2019,11,3469.01,27,Noviembre,58.11
2019-11-28,2019,11,3502.92,28,Noviembre,58.08
2019-11-29,2019,11,3502.92,29,Noviembre,55.17
2019-12-02,2019,12,3522.48,2,Diciembre,55.96
2019-12-03,2019,12,3508.39,3,Diciembre,56.1
2019-12-04,2019,12,3506.67,4,Diciembre,58.43
2019-12-05,2019,12,3478.57,5,Diciembre,58.43
2019-12-06,2019,12,3459.97,6,Diciembre,59.2
2019-12-09,2019,12,3430.31,9,Diciembre,59.02
2019-12-10,2019,12,3418.48,10,Diciembre,59.24
2019-12-11,2019,12,3418.61,11,Diciembre,58.76
2019-12-12,2019,12,3387.73,12,Diciembre,59.18
2019-12-13,2019,12,3372.23,13,Diciembre,60.07
2019-12-16,2019,12,3374.29,16,Diciembre,60.21
2019-12-17,2019,12,3364.24,17,Diciembre,60.94
2019-12-18,2019,12,3347.86,18,Diciembre,60.93
2019-12-19,2019,12,3329.98,19,Diciembre,61.22
2019-12-20,2019,12,3322.38,20,Diciembre,60.44
2019-12-23,2019,12,3325.47,23,Diciembre,60.52
2019-12-24,2019,12,3316.92,24,Diciembre,61.11
2019-12-25,2019,12,3305.84,25,Diciembre,61.19
2019-12-26,2019,12,3305.84,26,Diciembre,61.68
2019-12-27,2019,12,3281.4,27,Diciembre,61.72
2019-12-30,2019,12,3294.05,30,Diciembre,61.68
2019-12-31,2019,12,3277.14,31,Diciembre,61.06
2020-01-01,2020,1,3277.14,1,Enero,61.33
2020-01-02,2020,1,3277.14,2,Enero,61.18
2020-01-03,2020,1,3258.84,3,Enero,63.05
2020-01-06,2020,1,3262.05,6,Enero,63.27
2020-01-07,2020,1,3262.05,7,Enero,62.7
2020-01-08,2020,1,3264.26,8,Enero,59.61
2020-01-09,2020,1,3254.42,9,Enero,59.56
2020-01-10,2020,1,3253.89,10,Enero,59.04
2020-01-13,2020,1,3272.62,13,Enero,58.08
2020-01-14,2020,1,3288.05,14,Enero,58.23
2020-01-15,2020,1,3278.83,15,Enero,57.81
2020-01-16,2020,1,3296.74,16,Enero,58.52
2020-01-17,2020,1,3313.4,17,Enero,58.54
2020-01-19,2020,1,3320.77,19,Enero,59.27
2020-01-20,2020,1,3320.77,20,Enero,58.73
2020-01-21,2020,1,3320.77,21,Enero,58.34
2020-01-22,2020,1,3347.91,22,Enero,56.74
2020-01-23,2020,1,3337.77,23,Enero,55.59
2020-01-24,2020,1,3353.76,24,Enero,54.19
2020-01-27,2020,1,3366.01,27,Enero,53.14
2020-01-28,2020,1,3398.4,28,Enero,53.48
2020-01-29,2020,1,3392.6,29,Enero,53.33
2020-01-30,2020,1,3395.1,30,Enero,52.14
2020-01-31,2020,1,3411.45,31,Enero,51.56
2020-02-03,2020,2,3423.24,3,Febrero,50.11
2020-02-04,2020,2,3401.56,4,Febrero,49.61
2020-02-05,2020,2,3368.87,5,Febrero,50.75
2020-02-06,2020,2,3355.44,6,Febrero,50.95
2020-02-07,2020,2,3378.43,7,Febrero,50.32
2020-02-10,2020,2,3408.35,10,Febrero,49.57
2020-02-11,2020,2,3440.96,11,Febrero,49.94
2020-02-12,2020,2,3432.89,12,Febrero,51.17
2020-02-13,2020,2,3394.8,13,Febrero,51.42
2020-02-14,2020,2,3385.11,14,Febrero,52.05
2020-02-16,2020,2,3378.29,16,Febrero,52.36
2020-02-17,2020,2,3378.29,17,Febrero,52.2
2020-02-18,2020,2,3378.29,18,Febrero,52.05
2020-02-19,2020,2,3410.24,19,Febrero,53.29
2020-02-20,2020,2,3400.98,20,Febrero,53.78
2020-02-21,2020,2,3403.5,21,Febrero,53.38
2020-02-24,2020,2,3398.05,24,Febrero,51.43
2020-02-25,2020,2,3431.6,25,Febrero,49.9
2020-02-26,2020,2,3425.22,26,Febrero,48.73
2020-02-27,2020,2,3441.88,27,Febrero,47.09
2020-02-28,2020,2,3507.11,28,Febrero,44.76
2020-03-02,2020,3,3539.86,2,Marzo,46.75
2020-03-03,2020,3,3512.17,3,Marzo,47.18
2020-03-04,2020,3,3455.56,4,Marzo,46.78
2020-03-05,2020,3,3458.45,5,Marzo,45.9
2020-03-06,2020,3,3522.41,6,Marzo,41.28
2020-03-09,2020,3,3584.58,9,Marzo,31.13
2020-03-10,2020,3,3803.6,10,Marzo,34.36
2020-03-11,2020,3,3780.39,11,Marzo,32.98
2020-03-12,2020,3,3835.15,12,Marzo,31.5
2020-03-13,2020,3,4034.66,13,Marzo,31.73
2020-03-16,2020,3,3941.92,16,Marzo,28.7
2020-03-17,2020,3,4099.93,17,Marzo,26.95
2020-03-18,2020,3,4044.55,18,Marzo,20.37
2020-03-19,2020,3,4128.38,19,Marzo,25.22
2020-03-20,2020,3,4153.91,20,Marzo,22.43
2020-03-23,2020,3,4079.96,23,Marzo,23.36
2020-03-24,2020,3,4079.96,24,Marzo,24.01
2020-03-25,2020,3,4104.9,25,Marzo,24.49
2020-03-26,2020,3,4086.34,26,Marzo,22.6
2020-03-27,2020,3,3995.83,27,Marzo,21.51
2020-03-30,2020,3,4042.8,30,Marzo,20.09
2020-03-31,2020,3,4064.81,31,Marzo,20.48
2020-04-01,2020,4,4054.54,1,Abril,20.31
2020-04-02,2020,4,4081.06,2,Abril,25.32
2020-04-03,2020,4,4065.5,3,Abril,28.34
2020-04-06,2020,4,4008.78,6,Abril,26.08
2020-04-07,2020,4,3978.38,7,Abril,23.63
2020-04-08,2020,4,3910.15,8,Abril,25.09
2020-04-09,2020,4,3886.79,9,Abril,22.76
2020-04-13,2020,4,3886.79,13,Abril,22.41
2020-04-14,2020,4,3870.31,14,Abril,20.11
2020-04-15,2020,4,3858.21,15,Abril,19.87
2020-04-16,2020,4,3920.83,16,Abril,19.87
2020-04-17,2020,4,3942.92,17,Abril,18.27
2020-04-20,2020,4,3973.06,20,Abril,-37.63
2020-04-21,2020,4,3967.76,21,Abril,10.01
2020-04-22,2020,4,4045.01,22,Abril,13.78
2020-04-23,2020,4,4037.95,23,Abril,16.5
2020-04-24,2020,4,4020.94,24,Abril,16.94
2020-04-27,2020,4,4039.87,27,Abril,12.78
2020-04-28,2020,4,4039.83,28,Abril,12.34
2020-04-29,2020,4,4046.04,29,Abril,15.06
2020-04-30,2020,4,3983.29,30,Abril,18.84
2020-05-01,2020,5,3932.72,1,Mayo,19.78
2020-05-04,2020,5,3932.72,4,Mayo,20.39
2020-05-05,2020,5,3990.1,5,Mayo,24.56
2020-05-06,2020,5,3926.07,6,Mayo,23.99
2020-05-07,2020,5,3961.66,7,Mayo,23.55
2020-05-08,2020,5,3924.54,8,Mayo,24.74
2020-05-11,2020,5,3882.27,11,Mayo,24.14
2020-05-12,2020,5,3901.34,12,Mayo,25.78
2020-05-13,2020,5,3880.48,13,Mayo,25.29
2020-05-14,2020,5,3901.3,14,Mayo,27.56
2020-05-15,2020,5,3947.79,15,Mayo,29.43
2020-05-18,2020,5,3926.06,18,Mayo,31.82
2020-05-19,2020,5,3851.07,19,Mayo,32.5
2020-05-20,2020,5,3824.3,20,Mayo,33.49
2020-05-21,2020,5,3804.12,21,Mayo,33.92
2020-05-22,2020,5,3774.25,22,Mayo,33.25
2020-05-24,2020,5,3782.66,24,Mayo,32.9
2020-05-25,2020,5,3782.66,25,Mayo,33.92
2020-05-26,2020,5,3782.66,26,Mayo,34.35
2020-05-27,2020,5,3725.56,27,Mayo,32.81
2020-05-28,2020,5,3743.79,28,Mayo,33.71
2020-05-29,2020,5,3723.42,29,Mayo,35.49
2020-06-01,2020,6,3718.82,1,Junio,35.44
2020-06-02,2020,6,3716.35,2,Junio,36.81
2020-06-03,2020,6,3651.42,3,Junio,37.29
2020-06-04,2020,6,3588.89,4,Junio,37.41
2020-06-05,2020,6,3597.47,5,Junio,39.55
2020-06-08,2020,6,3565.06,8,Junio,38.19
2020-06-09,2020,6,3599,9,Junio,38.94
2020-06-10,2020,6,3643.02,10,Junio,39.6
2020-06-11,2020,6,3674.81,11,Junio,36.34
2020-06-12,2020,6,3746.46,12,Junio,36.26
2020-06-15,2020,6,3758.15,15,Junio,37.12
2020-06-16,2020,6,3758.15,16,Junio,38.38
2020-06-17,2020,6,3741.88,17,Junio,37.96
2020-06-18,2020,6,3749.03,18,Junio,38.84
2020-06-19,2020,6,3760.22,19,Junio,39.75
2020-06-22,2020,6,3733.27,22,Junio,40.46
2020-06-23,2020,6,3733.27,23,Junio,40.37
2020-06-24,2020,6,3706.06,24,Junio,38.01
2020-06-25,2020,6,3722.27,25,Junio,38.72
2020-06-26,2020,6,3735.93,26,Junio,38.49
2020-06-29,2020,6,3758.91,29,Junio,39.7
2020-06-30,2020,6,3758.91,30,Junio,39.27
2020-07-01,2020,7,3756.28,1,Julio,39.82
2020-07-02,2020,7,3723.67,2,Julio,40.65
2020-07-03,2020,7,3660.18,3,Julio,40.28
2020-07-06,2020,7,3645.9,6,Julio,40.63
2020-07-07,2020,7,3633.32,7,Julio,40.62
2020-07-08,2020,7,3631.54,8,Julio,40.9
2020-07-09,2020,7,3625.61,9,Julio,39.62
2020-07-10,2020,7,3633.42,10,Julio,40.55
2020-07-13,2020,7,3615.75,13,Julio,40.1
2020-07-14,2020,7,3617.22,14,Julio,40.29
2020-07-15,2020,7,3638.22,15,Julio,41.2
2020-07-16,2020,7,3611.61,16,Julio,40.75
2020-07-17,2020,7,3627.86,17,Julio,40.59
2020-07-20,2020,7,3651.93,20,Julio,40.81
2020-07-21,2020,7,3651.93,21,Julio,41.96
2020-07-22,2020,7,3628.2,22,Julio,41.9
2020-07-23,2020,7,3627.28,23,Julio,41.07
2020-07-24,2020,7,3660.15,24,Julio,41.29
2020-07-27,2020,7,3690.8,27,Julio,41.6
2020-07-28,2020,7,3679.17,28,Julio,41.04
2020-07-29,2020,7,3718.69,29,Julio,41.27
2020-07-30,2020,7,3716.89,30,Julio,39.92
2020-07-31,2020,7,3739.49,31,Julio,40.27
2020-08-03,2020,8,3733.08,3,Agosto,41.01
2020-08-04,2020,8,3768.39,4,Agosto,41.7
2020-08-05,2020,8,3792.98,5,Agosto,42.19
2020-08-06,2020,8,3775.95,6,Agosto,41.95
2020-08-07,2020,8,3769.67,7,Agosto,41.22
2020-08-10,2020,8,3769.67,10,Agosto,41.94
2020-08-11,2020,8,3770.22,11,Agosto,41.61
2020-08-12,2020,8,3749.3,12,Agosto,42.67
2020-08-13,2020,8,3755.61,13,Agosto,42.24
2020-08-14,2020,8,3767.05,14,Agosto,42.01
2020-08-17,2020,8,3783.15,17,Agosto,42.89
2020-08-18,2020,8,3783.15,18,Agosto,42.89
2020-08-19,2020,8,3784.15,19,Agosto,42.93
2020-08-20,2020,8,3766.73,20,Agosto,42.58
2020-08-21,2020,8,3792.13,21,Agosto,42.34
2020-08-24,2020,8,3827.27,24,Agosto,42.62
2020-08-25,2020,8,3843.69,25,Agosto,43.35
2020-08-26,2020,8,3867.32,26,Agosto,43.39
2020-08-27,2020,8,3846.64,27,Agosto,43.04
2020-08-28,2020,8,3820.17,28,Agosto,42.97
2020-08-31,2020,8,3760.38,31,Agosto,42.61
2020-09-01,2020,9,3745.41,1,Septiembre,42.76
2020-09-02,2020,9,3683.28,2,Septiembre,41.51
2020-09-03,2020,9,3653.7,3,Septiembre,41.37
2020-09-04,2020,9,3653.23,4,Septiembre,39.77
2020-09-06,2020,9,3702.62,6,Septiembre,38.75
2020-09-07,2020,9,3702.62,7,Septiembre,39.2
2020-09-08,2020,9,3702.62,8,Septiembre,36.76
2020-09-09,2020,9,3757.21,9,Septiembre,38.05
2020-09-10,2020,9,3717.25,10,Septiembre,37.3
2020-09-11,2020,9,3700.28,11,Septiembre,37.33
2020-09-14,2020,9,3709,14,Septiembre,37.26
2020-09-15,2020,9,3697,15,Septiembre,38.28
2020-09-16,2020,9,3683.49,16,Septiembre,40.16
2020-09-17,2020,9,3703.86,17,Septiembre,40.97
2020-09-18,2020,9,3714.65,18,Septiembre,41.11
2020-09-21,2020,9,3725.37,21,Septiembre,39.31
2020-09-22,2020,9,3790.54,22,Septiembre,39.6
2020-09-23,2020,9,3813.3,23,Septiembre,39.93
2020-09-24,2020,9,3863.6,24,Septiembre,40.31
2020-09-25,2020,9,3873.8,25,Septiembre,40.25
2020-09-28,2020,9,3867.81,28,Septiembre,40.6
2020-09-29,2020,9,3859.9,29,Septiembre,39.29
2020-09-30,2020,9,3878.94,30,Septiembre,40.22
2020-10-01,2020,10,3865.47,1,Octubre,38.72
2020-10-02,2020,10,3842.34,2,Octubre,37.05
2020-10-05,2020,10,3881.8,5,Octubre,39.22
2020-10-06,2020,10,3843.75,6,Octubre,40.67
2020-10-07,2020,10,3826.77,7,Octubre,39.95
2020-10-08,2020,10,3837.79,8,Octubre,41.19
2020-10-09,2020,10,3839.73,9,Octubre,40.6
2020-10-12,2020,10,3824.25,12,Octubre,39.43
2020-10-13,2020,10,3824.25,13,Octubre,40.2
2020-10-14,2020,10,3856.32,14,Octubre,41.04
2020-10-15,2020,10,3843.59,15,Octubre,40.91
